season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
1976,Jeff Mullins,SG,33,GSW,8,,4.1,0.8,2.0,.375,,,,0.8,2.0,.375,.375,0.0,0.0,,0.4,0.1,0.5,0.4,0.3,0.1,,1.0,1.5,12.3,1.7,-5.2,-0.6,3.2,0.0,,.000,33,-4.6,9.2,0.0,9.2,2.8,,6.3,.375,,0.0,0.0,-0.030
1976,Clifford Ray,C,27,GSW,13,,29.0,3.7,6.1,.608,,,,3.7,6.1,.608,.608,1.7,2.6,.647,3.3,6.7,10.0,1.5,1.5,1.5,,3.6,9.1,6.7,2.8,3.2,1.1,24.5,0.6,,.430,377,2.1,11.6,0.8,17.0,2.3,,17.9,.628,,0.5,1.4,.178
1976,Don Nelson,SF,35,BOS,18,,17.5,2.9,6.0,.481,,,,2.9,6.0,.481,.481,3.3,3.8,.870,0.9,2.0,2.9,0.9,0.2,0.1,,2.6,9.1,8.4,0.4,1.4,-0.6,12.1,0.4,,.639,315,2.0,5.8,0.8,16.0,0.5,,9.0,.593,,0.3,1.2,.186
1976,Mike Riordan,SF,30,WSB,6,,5.2,0.5,1.3,.375,,,,0.5,1.3,.375,.375,0.0,0.0,,0.2,0.8,1.0,0.2,0.0,0.0,,0.8,1.0,5.0,0.0,-6.6,-1.3,15.4,0.0,,.000,31,-5.3,3.7,-0.1,4.2,0.0,,10.0,.375,,0.0,0.0,-0.022
1976,Pat Riley,SG,30,PHO,5,,5.4,1.2,3.0,.400,,,,1.2,3.0,.400,.400,0.2,0.2,1.000,0.0,0.0,0.0,1.0,0.0,0.0,,0.6,2.6,29.9,0.0,-5.2,-3.3,0.0,0.0,,.067,27,-1.9,0.0,0.0,10.5,0.0,,0.0,.421,,0.0,0.0,-0.069
1976,Kevin Restani,PF,24,MIL,3,,11.0,0.3,1.7,.200,,,,0.3,1.7,.200,.200,0.0,0.0,,0.0,1.7,1.7,0.3,0.3,0.0,,0.0,0.7,3.6,0.0,-3.4,-0.6,15.8,0.0,,.000,33,-2.8,0.0,-0.1,2.6,1.4,,9.3,.200,,0.0,-0.1,-0.106
1976,Truck Robinson,PF,24,WSB,7,,19.6,2.3,5.3,.432,,,,2.3,5.3,.432,.432,2.4,3.0,.810,1.1,3.6,4.7,0.7,0.7,1.1,,3.9,7.0,5.9,3.1,0.2,1.7,17.4,0.3,,.568,137,-1.5,6.6,0.0,14.5,1.8,,12.5,.530,,0.1,0.3,.113
1976,Jim Price,PG,26,MIL,1,,19.0,3.0,8.0,.375,,,,3.0,8.0,.375,.375,4.0,7.0,.571,0.0,0.0,0.0,4.0,1.0,0.0,,1.0,10.0,29.1,0.0,-5.0,-2.4,0.0,0.0,,.875,19,-2.6,0.0,0.0,16.0,2.4,,0.0,.451,,0.0,0.0,-0.089
1976,Curtis Perry,PF,27,PHO,19,,32.4,5.2,11.5,.454,,,,5.2,11.5,.454,.454,2.3,3.6,.647,3.3,4.4,7.7,1.9,0.6,0.9,,4.1,12.7,8.6,1.5,-1.4,-1.0,14.8,0.6,,.312,615,-0.4,10.8,0.3,13.2,0.9,,12.7,.488,,0.1,0.9,.070
1976,Willie Norwood,SF,28,SEA,6,,35.8,4.0,9.7,.414,,,,4.0,9.7,.414,.414,1.8,3.0,.611,3.3,3.0,6.3,1.3,1.2,0.2,,4.2,9.8,5.0,0.3,-3.6,-1.0,10.1,0.0,,.310,215,-2.7,10.8,0.0,9.0,1.5,,10.4,.448,,-0.1,0.0,-0.003
1976,Connie Norman,SG,22,PHI,1,,1.0,1.0,1.0,1.000,,,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,47.9,16.1,100.0,0.0,,.000,1,31.8,0.0,0.0,83.1,0.0,,54.4,1.000,,0.0,0.0,1.591
1976,Howard Porter,SF,27,DET,9,,23.7,5.7,10.8,.526,,,,5.7,10.8,.526,.526,1.7,1.9,.882,2.4,2.2,4.7,0.7,0.8,0.6,,2.7,13.0,4.1,1.2,0.4,-0.9,10.2,0.0,,.175,213,1.3,11.3,0.6,17.8,1.5,,10.7,.560,,0.1,0.5,.120
1975,Rowland Garrett,SF,24,CHI,12,,11.9,1.8,4.7,.375,,,,1.8,4.7,.375,.375,0.2,0.3,.500,0.7,1.8,2.4,0.3,0.3,0.3,,2.3,3.7,3.4,1.6,-5.5,-0.6,15.4,0.2,,.071,143,-5.0,5.7,-0.3,7.3,1.4,,10.5,.381,,-0.1,0.0,-0.011
1975,Matt Guokas,SG,30,CHI,13,,15.5,0.9,2.7,.343,,,,0.9,2.7,.343,.343,0.5,0.6,.875,0.3,0.8,1.1,0.8,0.5,0.1,,1.5,2.4,7.8,0.3,-2.6,0.6,5.2,0.2,,.229,202,-3.2,2.0,-0.1,5.3,1.7,,3.6,.402,,0.0,0.1,.033
1975,Leonard Gray,PF,23,SEA,9,,29.2,4.3,8.9,.488,,,,4.3,8.9,.488,.488,1.2,1.4,.846,1.2,3.8,5.0,2.2,1.3,0.6,,4.6,9.9,11.1,1.0,-1.3,0.9,13.2,0.2,,.163,263,-2.2,4.4,0.1,12.1,2.1,,8.9,.519,,0.0,0.4,.065
1975,Dick Gibbs,SF,26,WSB,6,,2.8,0.5,1.7,.300,,,,0.5,1.7,.300,.300,0.3,0.3,1.000,0.0,0.2,0.2,0.3,0.5,0.0,,0.3,1.3,17.3,0.0,1.4,3.9,5.7,0.0,,.200,17,-2.4,0.0,-0.1,14.3,8.1,,3.0,.368,,0.0,0.0,-0.026
1975,John Gianelli,C,24,NYK,3,,31.0,3.7,8.0,.458,,,,3.7,8.0,.458,.458,1.0,1.0,1.000,1.7,3.0,4.7,0.7,0.0,1.3,,3.3,8.3,3.4,2.3,-5.0,-1.3,10.1,0.0,,.125,93,-3.7,6.1,0.0,8.9,0.0,,8.2,.494,,-0.1,0.0,-0.009
1975,Jim Fox,C,31,SEA,8,,5.0,0.5,1.8,.286,,,,0.5,1.8,.286,.286,0.5,0.9,.571,0.5,0.6,1.1,0.3,0.0,0.1,,0.8,1.5,6.8,1.3,-8.9,-3.0,12.7,0.0,,.500,40,-5.9,10.6,-0.1,6.7,0.0,,11.7,.351,,-0.1,-0.1,-0.100
1975,Walt Frazier,PG,29,NYK,3,,41.3,9.7,15.3,.630,,,,9.7,15.3,.630,.630,4.3,5.3,.813,1.0,5.7,6.7,7.0,3.7,0.0,,1.3,23.7,33.3,0.0,9.1,4.0,14.3,0.1,,.348,124,5.1,2.8,0.6,27.3,4.3,,8.8,.669,,0.3,0.6,.251
1975,Chris Ford,SG,26,DET,3,,27.3,2.0,3.7,.545,,,,2.0,3.7,.545,.545,0.0,0.0,,0.7,3.7,4.3,3.3,0.3,0.0,,2.7,4.0,15.8,0.0,-3.5,0.0,13.3,0.0,,.000,82,-3.6,2.8,0.0,8.2,0.6,,8.5,.545,,0.0,0.1,.047
1975,Hank Finkel,C,32,BOS,7,,3.6,0.4,1.0,.429,,,,0.4,1.0,.429,.429,0.4,0.7,.600,0.4,0.4,0.9,0.6,0.0,0.0,,0.3,1.3,20.0,0.0,1.5,-0.7,13.8,0.0,,.714,25,2.1,11.8,0.0,14.8,0.0,,12.7,.489,,0.0,0.0,.083
1975,Phil Hankinson,SF,23,BOS,2,,1.5,0.5,1.5,.333,,,,0.5,1.5,.333,.333,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,-2.4,-11.9,0.0,0.0,,.000,3,9.5,65.3,0.0,22.4,0.0,,35.3,.333,,0.0,0.0,.113
1975,Charles Dudley,PG,24,GSW,13,,8.6,0.8,1.8,.417,,,,0.8,1.8,.417,.417,1.2,2.2,.571,0.4,0.9,1.3,1.3,0.4,0.2,,1.8,2.8,19.8,1.0,-1.3,0.2,11.2,0.2,,1.167,112,-1.5,4.4,0.0,12.7,2.1,,7.7,.496,,0.0,0.1,.062
1975,Dennis DuVal,PG,22,WSB,5,,2.8,0.6,1.8,.333,,,,0.6,1.8,.333,.333,0.2,0.4,.500,0.0,0.6,0.6,0.6,0.0,0.0,,0.2,1.4,33.4,0.0,-6.9,-3.3,20.6,0.0,,.222,14,-3.6,0.0,-0.1,11.9,0.0,,10.9,.354,,0.0,0.0,-0.130
1975,Gar Heard,PF,26,BUF,7,,35.7,5.4,13.7,.396,,,,5.4,13.7,.396,.396,0.9,2.0,.429,3.4,7.4,10.9,2.6,1.3,1.1,,4.0,11.7,10.1,1.7,-0.8,-0.1,22.9,0.2,,.146,250,-0.7,9.8,-0.2,12.2,1.6,,16.1,.401,,0.1,0.1,.014
1975,Clem Haskins,SG,31,WSB,13,,5.8,1.2,2.2,.536,,,,1.2,2.2,.536,.536,0.4,0.6,.625,0.4,0.2,0.5,0.3,0.2,0.1,,1.3,2.7,8.1,0.7,-1.4,-0.5,2.6,0.1,,.286,75,-0.9,7.2,0.1,12.7,1.2,,4.8,.555,,0.0,0.1,.089
1975,John Havlicek,SF,34,BOS,11,,42.2,7.5,17.5,.432,,,,7.5,17.5,.432,.432,6.0,6.9,.868,1.6,3.5,5.2,4.6,1.5,0.1,,3.5,21.1,14.9,0.1,1.4,-0.1,9.7,0.1,,.396,464,1.5,3.8,1.1,15.7,1.6,,6.5,.515,,0.4,1.2,.124
1975,Steve Hawes,C,24,HOU,8,,16.0,2.3,4.8,.474,,,,2.3,4.8,.474,.474,1.0,1.1,.889,0.4,3.3,3.6,1.6,0.4,0.4,,1.4,5.5,13.4,1.3,1.5,1.3,23.1,0.0,,.237,128,0.2,2.6,0.2,13.6,1.1,,12.8,.524,,0.1,0.2,.073
1975,Elvin Hayes,PF,29,WSB,17,,44.2,10.2,21.9,.468,,,,10.2,21.9,.468,.468,5.1,7.5,.677,2.7,8.2,10.9,2.2,1.5,2.3,,4.1,25.5,7.9,2.6,2.9,0.3,17.9,1.3,,.341,751,2.6,6.6,0.9,18.8,1.6,,12.6,.507,,0.9,2.2,.138
1975,Spencer Haywood,PF,25,SEA,9,,37.4,5.2,14.6,.359,,,,5.2,14.6,.359,.359,5.2,6.8,.770,2.2,6.8,9.0,2.0,0.8,1.2,,3.2,15.7,7.7,1.7,-3.1,-1.0,18.4,0.3,,.466,337,-2.1,6.3,-0.1,12.9,1.0,,12.5,.447,,-0.1,0.2,.023
1975,John Hummer,PF,26,SEA,6,,11.3,0.0,1.2,.000,,,,0.0,1.2,.000,.000,0.0,0.0,,0.2,1.3,1.5,0.7,0.3,0.0,,1.2,0.0,7.0,0.0,-7.5,-1.1,12.0,0.0,,.000,68,-6.4,1.6,-0.2,0.2,1.3,,6.9,.000,,0.0,-0.1,-0.104
1975,Phil Jackson,PF,29,NYK,3,,26.0,3.3,7.0,.476,,,,3.3,7.0,.476,.476,2.3,2.7,.875,1.7,6.7,8.3,0.7,1.3,1.0,,5.0,9.0,4.2,2.0,-2.3,1.6,26.8,0.1,,.381,78,-3.8,7.3,0.0,14.7,2.5,,17.5,.551,,0.0,0.1,.075
1975,Charles Johnson,SG,25,GSW,17,,29.9,5.7,13.6,.420,,,,5.7,13.6,.420,.420,1.1,1.4,.750,1.1,2.4,3.5,2.1,1.5,0.4,,3.2,12.5,10.4,0.7,-0.8,-0.7,8.4,0.7,,.104,508,-0.1,3.7,0.0,11.8,2.3,,6.0,.439,,0.2,0.7,.070
1975,George Johnson,C,26,GSW,17,,18.9,2.1,3.7,.571,,,,2.1,3.7,.571,.571,0.9,1.6,.593,3.2,4.2,7.4,0.9,0.5,2.4,,2.9,5.2,6.3,7.2,4.4,1.8,23.3,0.8,,.429,321,2.7,16.7,0.6,17.9,1.3,,20.0,.588,,0.5,1.3,.201
1975,Mickey Johnson,PF,22,CHI,3,,1.7,0.3,1.0,.333,,,,0.3,1.0,.333,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,,0.7,0.7,0.0,11.4,-12.8,1.4,0.0,0.0,,.000,5,-14.1,0.0,0.0,2.9,0.0,,0.0,.333,,0.0,0.0,-0.293
1975,Ollie Johnson,SF,25,KCO,6,,27.7,4.3,9.3,.464,,,,4.3,9.3,.464,.464,2.0,2.0,1.000,1.7,2.2,3.8,1.0,1.2,0.7,,2.7,10.7,6.3,1.3,1.5,0.3,8.0,0.1,,.214,166,1.1,6.6,0.2,13.9,2.1,,7.3,.522,,0.1,0.4,.103
1975,Rod Derline,SG,22,SEA,6,,10.7,3.0,5.5,.545,,,,3.0,5.5,.545,.545,1.0,1.2,.857,0.2,2.0,2.2,1.2,0.3,0.0,,1.0,7.0,19.7,0.0,2.8,0.6,19.1,0.1,,.212,64,2.2,1.7,0.2,21.6,1.4,,10.5,.582,,0.1,0.2,.164
1975,Jimmy Jones,PG,30,WSB,11,,18.7,2.6,5.8,.453,,,,2.6,5.8,.453,.453,0.9,1.0,.909,0.5,1.5,2.0,1.9,1.5,0.1,,1.9,6.2,14.3,0.2,2.3,2.4,7.9,0.3,,.172,206,0.0,2.6,0.1,12.9,3.6,,5.4,.494,,0.2,0.4,.098
1975,Derrek Dickey,PF,23,GSW,15,,17.1,3.1,5.2,.603,,,,3.1,5.2,.603,.603,0.6,1.1,.563,1.3,3.5,4.9,0.7,0.5,0.0,,1.9,6.9,6.4,0.0,2.5,-0.8,21.5,0.4,,.205,257,3.3,7.7,0.6,15.8,1.5,,14.4,.606,,0.3,1.0,.184
1975,Tom Boerwinkle,C,29,CHI,13,,29.0,3.3,7.5,.439,,,,3.3,7.5,.439,.439,1.5,1.9,.800,4.3,8.4,12.7,4.2,0.3,0.8,,3.7,8.2,22.6,1.5,3.2,0.7,30.4,0.7,,.255,377,2.5,15.2,0.4,17.7,0.5,,22.7,.486,,0.5,1.1,.144
1975,Mel Davis,PF,24,NYK,3,,9.3,1.7,4.0,.417,,,,1.7,4.0,.417,.417,0.7,0.7,1.000,0.0,1.3,1.3,0.7,0.0,0.0,,0.7,4.0,12.7,0.0,-4.5,-1.7,14.9,0.0,,.167,28,-2.8,0.0,0.0,11.3,0.0,,7.8,.466,,0.0,0.0,-0.025
1975,Jim Davis,C,33,DET,2,,8.0,1.0,2.0,.500,,,,1.0,2.0,.500,.500,1.5,2.5,.600,1.0,1.0,2.0,0.0,0.5,0.0,,0.5,3.5,0.0,0.0,-0.9,-1.4,12.4,0.0,,1.250,16,0.5,14.4,0.0,17.1,3.0,,13.3,.565,,0.0,0.1,.164
1975,Len Kosmalski,C,23,KCO,6,,4.8,0.3,0.5,.667,,,,0.3,0.5,.667,.667,0.3,0.5,.667,0.2,1.5,1.7,0.8,0.2,0.0,,0.7,1.0,25.9,0.0,4.1,3.9,31.7,0.1,,1.000,29,0.2,3.8,0.0,15.5,1.7,,18.2,.694,,0.0,0.1,.122
1975,Zaid Abdul-Aziz,C,28,HOU,6,,11.3,2.0,5.2,.387,,,,2.0,5.2,.387,.387,0.3,0.8,.400,1.2,1.7,2.8,0.5,0.2,0.5,,0.8,4.3,6.1,2.4,-4.3,-2.2,16.7,0.0,,.161,68,-2.1,11.6,0.0,11.2,0.7,,14.1,.392,,0.0,0.0,-0.025
1975,Rick Adelman,PG,28,KCO,6,,5.7,0.5,1.5,.333,,,,0.5,1.5,.333,.333,1.0,1.3,.750,0.2,0.2,0.3,0.5,0.2,0.0,,1.5,2.0,13.7,0.0,-7.7,-1.1,3.0,0.0,,.889,34,-6.6,3.2,0.0,8.4,1.4,,3.1,.479,,0.0,0.0,-0.032
1975,Tiny Archibald,PG,26,KCO,6,,40.3,7.2,19.7,.364,,,,7.2,19.7,.364,.364,5.8,7.2,.814,0.3,1.5,1.8,5.3,0.7,0.0,,3.0,20.2,23.8,0.0,-3.9,-3.2,3.8,0.0,,.364,242,-0.7,0.9,-0.2,13.3,0.8,,2.4,.442,,-0.1,-0.1,-0.028
1975,Jim Ard,C,26,BOS,5,,2.8,0.2,1.6,.125,,,,0.2,1.6,.125,.125,0.0,0.0,,0.4,0.0,0.4,0.2,0.0,0.2,,1.0,0.4,8.4,4.0,-21.9,-4.6,0.0,0.0,,.000,14,-17.3,14.0,-0.1,-6.2,0.0,,7.6,.125,,-0.1,-0.1,-0.413
1975,Gus Bailey,SG,23,HOU,8,,14.5,2.3,4.5,.500,,,,2.3,4.5,.500,.500,1.1,1.3,.900,0.8,1.6,2.4,2.0,0.8,0.3,,1.5,5.6,18.5,0.9,3.5,1.7,12.7,0.0,,.278,116,1.9,5.8,0.2,16.6,2.4,,9.2,.557,,0.2,0.3,.110
1975,Jim Barnett,SG,30,NYK,3,,19.7,4.3,7.0,.619,,,,4.3,7.0,.619,.619,1.7,1.7,1.000,1.7,1.0,2.7,1.7,0.3,0.3,,2.0,10.3,16.2,0.9,3.0,-0.4,5.3,0.0,,.238,59,3.3,9.7,0.3,20.7,0.8,,7.4,.668,,0.1,0.2,.180
1975,Rick Barry,SF,30,GSW,17,,42.7,11.1,25.1,.444,,,,11.1,25.1,.444,.444,5.9,6.5,.918,1.3,4.2,5.5,6.1,2.9,0.9,,3.0,28.2,23.8,1.2,7.0,0.7,10.3,1.3,,.258,726,6.3,3.0,1.8,22.5,3.2,,6.6,.505,,1.7,3.1,.204
1975,Butch Beard,PG,27,GSW,17,,26.4,3.5,8.6,.411,,,,3.5,8.6,.411,.411,2.0,3.1,.642,1.4,2.9,4.2,3.1,1.4,0.1,,3.8,9.1,16.4,0.3,-0.7,0.0,11.4,0.7,,.363,448,-0.6,5.1,0.0,12.5,2.5,,8.2,.455,,0.2,0.7,.077
1975,Ron Behagen,PF,24,KCO,6,,18.0,3.7,7.2,.512,,,,3.7,7.2,.512,.512,0.5,0.5,1.000,0.7,4.2,4.8,1.0,0.2,0.3,,4.7,7.8,10.5,1.0,-3.3,0.3,23.6,0.1,,.070,108,-3.6,4.0,0.0,12.9,0.5,,14.2,.530,,0.0,0.1,.063
1975,Dennis Bell,SF,23,NYK,3,,9.0,0.3,2.7,.125,,,,0.3,2.7,.125,.125,0.0,1.7,.000,0.0,1.3,1.3,0.0,0.0,0.0,,2.0,0.7,0.0,0.0,-23.8,-5.5,15.5,0.0,,.625,27,-18.3,0.0,-0.3,-9.3,0.0,,8.1,.098,,-0.1,-0.3,-0.475
1975,Leon Benbow,SG,24,CHI,2,,2.5,1.0,2.0,.500,,,,1.0,2.0,.500,.500,0.5,1.0,.500,0.5,0.0,0.5,1.0,0.0,0.0,,0.0,2.5,100.0,0.0,15.9,-0.9,0.0,0.0,,.500,5,16.8,20.5,0.0,40.9,0.0,,10.4,.512,,0.0,0.0,.293
1975,Dave Bing,PG,31,DET,3,,44.7,6.7,15.7,.426,,,,6.7,15.7,.426,.426,2.7,4.3,.615,1.0,2.7,3.7,9.7,1.7,0.0,,4.0,16.0,31.0,0.0,-3.3,-1.3,5.9,0.1,,.277,134,-2.0,2.6,0.0,13.9,1.8,,4.4,.455,,0.0,0.1,.021
1975,John Block,PF,30,CHI,4,,8.5,1.5,3.8,.400,,,,1.5,3.8,.400,.400,0.3,0.8,.333,0.5,1.0,1.5,0.0,1.0,0.0,,1.3,3.3,0.0,0.0,-1.7,1.2,12.4,0.1,,.200,34,-2.9,6.0,-0.1,11.6,5.8,,9.2,.398,,0.0,0.0,.046
1975,Steve Bracey,SG,24,GSW,4,,3.5,0.8,1.8,.429,,,,0.8,1.8,.429,.429,1.0,1.0,1.000,0.0,0.3,0.3,0.8,0.8,0.0,,0.3,2.5,33.4,0.0,17.0,9.1,7.4,0.0,,.571,14,7.9,0.0,0.1,32.2,10.0,,3.6,.571,,0.1,0.1,.341
1975,Bill Bradley,SF,31,NYK,3,,29.3,3.0,8.0,.375,,,,3.0,8.0,.375,.375,0.7,0.7,1.000,1.3,1.7,3.0,2.0,0.7,0.0,,1.7,6.7,10.6,0.0,-5.3,-1.5,5.9,0.0,,.083,88,-3.8,5.2,0.0,7.5,1.1,,5.6,.402,,-0.1,-0.1,-0.046
1975,Bill Bridges,PF,35,GSW,14,,10.6,0.7,1.6,.435,,,,0.7,1.6,.435,.435,0.1,0.5,.286,0.9,2.6,3.5,0.5,0.6,0.3,,1.6,1.6,6.0,1.6,0.7,1.3,25.3,0.3,,.304,148,-0.6,8.7,0.0,9.8,2.8,,16.8,.422,,0.1,0.3,.100
1975,Fred Brown,SG,26,SEA,8,,30.0,8.6,17.4,.496,,,,8.6,17.4,.496,.496,3.4,4.0,.844,1.5,3.0,4.5,2.9,2.1,0.1,,2.4,20.6,17.5,0.2,4.5,1.0,10.2,0.2,,.230,240,3.4,5.3,0.6,22.5,3.2,,7.8,.539,,0.4,0.8,.166
1975,Don Chaney,SG,28,BOS,11,,26.7,4.4,9.5,.457,,,,4.4,9.5,.457,.457,2.1,2.6,.793,2.2,1.3,3.5,1.9,1.9,0.5,,4.2,10.8,9.5,0.9,1.9,1.6,5.5,0.2,,.276,294,0.3,8.0,0.5,14.0,3.3,,6.8,.505,,0.3,0.7,.110
1975,Ken Charles,SG,23,BUF,7,,29.7,3.1,7.9,.400,,,,3.1,7.9,.400,.400,1.1,1.6,.727,0.4,1.4,1.9,2.6,0.9,0.7,,3.9,7.4,11.4,1.3,-2.8,0.0,5.3,0.0,,.200,208,-2.8,1.5,-0.1,7.4,1.3,,3.3,.434,,0.0,-0.1,-0.014
1975,Phil Chenier,SG,24,WSB,17,,40.7,9.1,19.4,.470,,,,9.1,19.4,.470,.470,6.0,6.7,.895,1.1,3.4,4.5,3.2,1.3,0.6,,2.6,24.2,12.4,0.8,2.9,-0.5,8.1,0.7,,.345,692,3.4,2.8,1.5,18.3,1.5,,5.6,.542,,0.9,2.2,.154
1975,Archie Clark,PG,33,SEA,9,,29.9,4.6,10.4,.436,,,,4.6,10.4,.436,.436,2.0,2.2,.900,0.8,2.8,3.6,3.4,0.7,0.1,,2.6,11.1,16.9,0.2,-3.1,-1.0,9.5,0.1,,.213,269,-2.1,2.7,0.2,12.1,1.0,,6.2,.486,,-0.1,0.3,.046
1975,Dave Cowens,C,26,BOS,11,,43.5,9.2,21.5,.428,,,,9.2,21.5,.428,.428,2.1,2.4,.885,4.5,12.0,16.5,4.2,1.6,0.5,,4.5,20.5,13.6,0.7,2.0,0.4,31.7,0.5,,.110,479,1.5,10.0,0.6,16.9,1.7,,20.0,.455,,0.5,1.0,.103
1975,Mike D'Antoni,SG,23,KCO,4,,10.5,1.8,3.5,.500,,,,1.8,3.5,.500,.500,1.0,1.0,1.000,0.5,1.3,1.8,0.3,1.0,0.3,,1.5,4.5,4.2,1.3,4.8,5.3,12.2,0.1,,.286,42,-0.5,5.2,0.1,17.2,4.7,,8.8,.571,,0.1,0.1,.147
1975,Jesse Dark,SG,23,NYK,2,,5.5,0.5,3.0,.167,,,,0.5,3.0,.167,.167,2.5,2.5,1.000,0.5,0.0,0.5,0.5,0.0,0.0,,1.0,3.5,13.9,0.0,-11.9,-5.9,0.0,0.0,,.833,11,-6.1,10.4,0.0,13.9,0.0,,5.0,.427,,0.0,0.0,-0.123
1975,Don Kojis,SF,36,KCO,4,,5.5,0.3,1.5,.167,,,,0.3,1.5,.167,.167,1.3,1.5,.833,0.3,0.8,1.0,0.3,0.3,0.0,,0.8,1.8,6.6,0.0,-5.3,-0.6,13.9,0.0,,1.000,22,-4.6,5.0,0.0,9.2,2.2,,9.6,.405,,0.0,0.0,-0.029
1975,Tom Burleson,C,22,SEA,9,,40.4,8.7,16.9,.513,,,,8.7,16.9,.513,.513,3.3,4.4,.750,3.3,7.3,10.7,1.4,0.8,2.0,,3.2,20.7,5.7,2.6,1.0,-0.6,18.5,0.3,,.263,364,1.6,8.7,0.7,18.1,0.9,,13.7,.548,,0.3,1.1,.141
1975,Tom Kozelko,PF,23,WSB,13,,4.2,0.4,0.8,.455,,,,0.4,0.8,.455,.455,0.3,0.4,.800,0.3,0.2,0.5,0.1,0.0,0.0,,0.6,1.1,2.4,0.0,-3.5,-2.1,5.3,0.0,,.455,54,-1.4,8.0,0.0,6.9,0.0,,6.6,.530,,0.0,0.1,.061
1975,Tal Skinner,SF,22,SEA,9,,23.4,2.3,5.0,.467,,,,2.3,5.0,.467,.467,1.6,2.1,.737,1.2,3.0,4.2,1.3,1.0,0.2,,2.9,6.2,7.7,0.5,-1.8,0.4,13.0,0.2,,.422,211,-2.2,5.5,0.1,10.5,2.0,,9.3,.525,,0.0,0.3,.061
1975,Phil Smith,SG,22,GSW,16,,14.7,2.4,6.5,.375,,,,2.4,6.5,.375,.375,1.6,2.5,.625,0.4,1.3,1.8,1.9,0.6,0.4,,1.9,6.4,18.5,1.7,-1.5,-1.1,9.3,0.3,,.385,235,-0.4,3.0,-0.2,12.9,1.8,,6.1,.424,,0.0,0.1,.030
1975,Randy Smith,SG,26,BUF,7,,40.9,7.1,15.0,.476,,,,7.1,15.0,.476,.476,3.7,4.3,.867,1.1,3.1,4.3,7.0,2.6,0.1,,3.3,18.0,24.8,0.2,3.2,0.9,8.5,0.2,,.286,286,2.4,2.9,0.5,17.7,2.9,,5.6,.533,,0.4,0.7,.119
1975,Kevin Stacom,SG,23,BOS,4,,1.8,0.0,0.5,.000,,,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,15.6,0.0,-11.3,-4.5,0.0,0.0,,.000,7,-6.8,0.0,0.0,-4.0,0.0,,0.0,.000,,0.0,0.0,-0.212
1975,Nate Thurmond,C,33,CHI,13,,19.5,1.1,2.9,.368,,,,1.1,2.9,.368,.368,1.4,2.8,.486,1.8,4.8,6.7,2.4,0.4,1.6,,2.8,3.5,17.4,4.7,2.2,3.1,26.0,0.6,,.974,254,-0.9,9.7,-0.1,13.6,1.0,,17.8,.424,,0.3,0.4,.080
1975,Dean Tolson,PF,23,SEA,4,,5.5,0.3,2.0,.125,,,,0.3,2.0,.125,.125,0.5,0.5,1.000,1.0,0.8,1.8,0.3,0.0,0.0,,0.8,1.0,5.8,0.0,-12.6,-5.5,13.9,0.0,,.250,22,-7.1,19.2,-0.1,3.6,0.0,,16.5,.225,,-0.1,-0.1,-0.163
1975,Rudy Tomjanovich,PF,26,HOU,8,,38.0,9.0,16.0,.563,,,,9.0,16.0,.563,.563,5.0,6.0,.833,2.8,5.3,8.0,2.9,0.1,0.5,,2.1,23.0,11.4,0.7,3.9,-1.3,15.7,-0.1,,.375,304,5.1,8.1,1.3,20.9,0.2,,11.9,.617,,0.5,1.2,.193
1975,George Trapp,PF,26,DET,3,,27.0,6.0,11.0,.545,,,,6.0,11.0,.545,.545,1.7,2.3,.714,1.7,5.7,7.3,1.3,0.0,0.0,,2.0,13.7,7.9,0.0,-1.3,-1.9,20.8,0.0,,.212,81,0.6,7.1,0.2,16.5,0.0,,14.5,.568,,0.0,0.2,.128
1975,Wes Unseld,C,28,WSB,17,,43.2,4.2,7.6,.546,,,,4.2,7.6,.546,.546,2.4,3.6,.656,3.8,12.4,16.2,3.8,0.9,1.2,,2.3,10.7,11.5,1.4,4.7,1.2,27.7,1.4,,.469,734,3.5,9.6,1.1,15.0,0.9,,19.2,.580,,1.3,2.5,.162
