title,author,isbn13,publication_date,publisher,authorID,publisherID
Dinner with Anna Karenina,Gloria Goldreich,9780778322276,2006-01-28 00:00:00.000,Mira Books,103039,2267
A Room with a View,E.M. Forster,9781420925432,2005-01-01 00:00:00.000,Digireads.com,102206,1550
The Frogs,Aristophanes,9781420926712,2005-01-01 00:00:00.000,Digireads.com,100544,1550
The Frogs,B.B. Rogers,9781420926712,2005-01-01 00:00:00.000,Digireads.com,100626,1550
San Francisco Ballet at Seventy-Five,Allan Ulrich,9780811856980,2007-11-12 00:00:00.000,Chronicle Books,100247,1392
San Francisco Ballet at Seventy-Five,Brigitte Lefevre,9780811856980,2007-11-12 00:00:00.000,Chronicle Books,100948,1392
The Perfume Factory,Alex Austin,9781790877799,2018-12-12 00:00:00.000,Kindle,100158,2074
No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones,9780898709193,2006-04-30 00:00:00.000,Ignatius Press,100159,2004
No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Diane M. Hanson,9780898709193,2006-04-30 00:00:00.000,Ignatius Press,102009,2004
No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Stephen K. Ray,9780898709193,2006-04-30 00:00:00.000,Ignatius Press,108209,2004
Growing Up Untouchable in India: A Dalit Autobiography,Vasant Moon,9780742508804,2000-12-20 00:00:00.000,Rowman & Littlefield Publishers,108824,2706
Growing Up Untouchable in India: A Dalit Autobiography,Gail Omvedt,9780742508804,2000-12-20 00:00:00.000,Rowman & Littlefield Publishers,102806,2706
Growing Up Untouchable in India: A Dalit Autobiography,Eleanor Zelliot,9780742508804,2000-12-20 00:00:00.000,Rowman & Littlefield Publishers,102340,2706
Howl and Other Poems,Allen Ginsberg,9780872863101,2001-01-01 00:00:00.000,City Lights,100251,1400
The Weekenders: Travels in the Heart of Africa,Alex Garland,9780091881801,2001-11-08 00:00:00.000,Ebury Press,100162,1603
The Weekenders: Travels in the Heart of Africa,Andrew O'Hagan,9780091881801,2001-11-08 00:00:00.000,Ebury Press,100351,1603
The Toy Maker: The Life and Times of Inventor Frank Hornby,Anthony Mcreavy,9780091895815,2004-08-01 00:00:00.000,Ebury Press,100507,1603
Blink-182: Tales from Beneath Your Mom,Alex Gaskarth,9780743422079,2001-10-02 00:00:00.000,MTV Books,100163,2192
Blink-182: Tales from Beneath Your Mom,Anne Hoppus,9780743422079,2001-10-02 00:00:00.000,MTV Books,100451,2192
Blink-182: Tales from Beneath Your Mom,Mark Hoppus,9780743422079,2001-10-02 00:00:00.000,MTV Books,105694,2192
The Evidence-Based Social Work Skills Book,Barry R. Cournoyer,9780205358625,2003-09-22 00:00:00.000,Pearson,100694,2454
My Life in France,Alex Prud'Homme,9781400043460,2006-04-04 00:00:00.000,Knopf Publishing Group,100167,2081
The Year of Magical Thinking,Joan Didion,9781400043149,2005-10-04 00:00:00.000,Knopf Publishing Group,104133,2081
De Kooning: An American Master,Annalyn Swan,9780375711169,2006-04-04 00:00:00.000,Knopf Publishing Group,100440,2081
Ralph Ellison: A Biography,Arnold Rampersad,9780375408274,2007-04-24 00:00:00.000,Knopf Publishing Group,100554,2081
My Life,Bill Clinton,9780375414572,2004-06-22 00:00:00.000,Knopf Publishing Group,100795,2081
De Kooning: An American Master,Mark Stevens,9780375711169,2006-04-04 00:00:00.000,Knopf Publishing Group,105733,2081
Marvels,Alex Ross,9780785100492,2007-01-10 00:00:00.000,Marvel Comics,100169,2222
Marvels,Alex Ross,9780785113881,2004-01-01 00:00:00.000,Marvel Comics Group,100169,2223
Giada's Family Dinners,Giada De Laurentiis,9780307238276,2006-04-04 00:00:00.000,Clarkson Potter,102989,1407
Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,9781400052585,2005-02-22 00:00:00.000,Clarkson Potter,102989,1407
Everyday Pasta,Giada De Laurentiis,9780307346582,2007-04-03 00:00:00.000,Clarkson Potter,102989,1407
Giada's Family Dinners,Victoria Pearson,9780307238276,2006-04-04 00:00:00.000,Clarkson Potter,108855,1407
Everyday Pasta,Victoria Pearson,9780307346582,2007-04-03 00:00:00.000,Clarkson Potter,108855,1407
Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence,9781400052387,2006-09-26 00:00:00.000,Clarkson Potter,108784,1407
Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Petrina Tinslay,9781400052387,2006-09-26 00:00:00.000,Clarkson Potter,106923,1407
A Wrinkle in Time: With Related Readings (A Wrinkle in Time Quintet #1),Madeleine L'Engle,9780821925324,2002-05-01 00:00:00.000,EMC,105470,1599
Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence,9780609609972,2003-03-25 00:00:00.000,Clarkson Potter Publishers,108784,1408
Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence,9781400052370,2004-10-01 00:00:00.000,Clarkson Potter Publishers,108784,1408
Eat This Book: Cooking with Global Fresh Flavors,Petrina Tinslay,9781400052370,2004-10-01 00:00:00.000,Clarkson Potter Publishers,106923,1408
Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,JoAnn Cianciulli,9780609609972,2003-03-25 00:00:00.000,Clarkson Potter Publishers,104125,1408
Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Bill Bettencourt,9780609609972,2003-03-25 00:00:00.000,Clarkson Potter Publishers,100790,1408
Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Bobby Flay,9780609609972,2003-03-25 00:00:00.000,Clarkson Potter Publishers,100860,1408
The Rock That Is Higher: Story as Truth,Madeleine L'Engle,9780877887263,2002-03-19 00:00:00.000,Shaw Books,105470,2785
A Full House: An Austin Family Christmas (Austin Family  #5.6),Madeleine L'Engle,9780877880202,2000-03-07 00:00:00.000,Shaw,105470,2784
Cliffs Notes on Shakespeare's Macbeth,Alex Went,9780764586026,2000-05-30 00:00:00.000,Cliffs Notes,100170,1411
Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly,9780764585975,2000-06-13 00:00:00.000,Cliffs Notes,105920,1411
Golding's Lord of the Flies (Cliffs Notes),CliffsNotes,9780764585975,2000-06-13 00:00:00.000,Cliffs Notes,101446,1411
O'Brien's the Things They Carried,CliffsNotes,9780764586682,2000-12-14 00:00:00.000,Cliffs Notes,101446,1411
CliffsNotes on Steinbeck's The Grapes of Wrath,CliffsNotes,9780764585968,2000-06-05 00:00:00.000,Cliffs Notes,101446,1411
Cliffs Notes on Fitzgerald's the Great Gatsby,CliffsNotes,9780764586019,2000-06-05 00:00:00.000,Cliffs Notes,101446,1411
William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes,9780764587252,2001-04-29 00:00:00.000,Cliffs Notes,101446,1411
Cliffsnotes on Dostoevsky's Crime and Punishment,CliffsNotes,9780764586552,2000-11-07 00:00:00.000,Cliffs Notes,101446,1411
Kesey's One Flew Over the Cuckoo's Nest (Cliffs Notes),CliffsNotes,9780764586620,2000-12-11 00:00:00.000,Cliffs Notes,101446,1411
Golding's Lord of the Flies (Cliffs Notes),William Golding,9780764585975,2000-06-13 00:00:00.000,Cliffs Notes,109050,1411
CliffsNotes on Steinbeck's The Grapes of Wrath,John Steinbeck,9780764585968,2000-06-05 00:00:00.000,Cliffs Notes,104431,1411
Shakespeare's Hamlet,William Shakespeare,9780764585685,2000-05-29 00:00:00.000,Cliffs Notes,109109,1411
Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,9780764586033,2000-05-30 00:00:00.000,Cliffs Notes,101060,1411
Shakespeare's Hamlet,Terri Mategrano,9780764585685,2000-05-29 00:00:00.000,Cliffs Notes,108501,1411
Kesey's One Flew Over the Cuckoo's Nest (Cliffs Notes),Bruce Edward Walker,9780764586620,2000-12-11 00:00:00.000,Cliffs Notes,100964,1411
Cliffs Notes on Hemingway's The Old Man and the Sea,Jeanne Sallade Criswell,9780764586606,2000-12-05 00:00:00.000,Cliffs Notes,103949,1411
Cliffs Notes on Hemingway's The Old Man and the Sea,Gary Carey,9780764586606,2000-12-05 00:00:00.000,Cliffs Notes,102830,1411
CliffsNotes on Dostoevsky's The Brothers Karamazov,Gary Carey,9780764538131,2003-01-10 00:00:00.000,Cliffs Notes,102830,1411
Literature Circle Guide: A Wrinkle in Time,Tara MacCarthy,9780439271691,2002-01-01 00:00:00.000,Teaching Resources,108474,2923
Literature Circle Guide: Bridge to Terabithia: Everything You Need For Successful Literature Circles That Get Kids Thinking  Talking  Writing—and Loving Literature,Tara MacCarthy,9780439271714,2002-01-01 00:00:00.000,Teaching Resources,108474,2923
The White Road (Morland Dynasty  #28),Cynthia Harrod-Eagles,9780751533453,2006-11-01 00:00:00.000,Little  Brown Book Group,101520,2143
The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles,9780751506419,2001-05-01 00:00:00.000,Little  Brown Book Group,101520,2143
Little Women,Louisa May Alcott,9781904633273,2004-02-01 00:00:00.000,Collector's Library,105379,1416
A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,9780060786717,2006-01-03 00:00:00.000,William Morrow,101240,3183
A False Mirror (Inspector Ian Rutledge  #9),Charles Todd,9780060786731,2007-01-09 00:00:00.000,William Morrow,101240,3183
The Bush Agenda: Invading the World  One Economy at a Time,Antonia Juhasz,9780060846879,2006-04-25 00:00:00.000,William Morrow,100526,3183
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,9780061234002,2006-10-17 00:00:00.000,William Morrow,108291,3183
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Stephen J. Dubner,9780061234002,2006-10-17 00:00:00.000,William Morrow,108204,3183
Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,9781400031368,2002-11-12 00:00:00.000,Random House Anchor,100175,2629
The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,9780375422188,2004-04-20 00:00:00.000,Pantheon Books,100175,2437
The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),Alexander McCall Smith,9780375422737,2007-04-17 00:00:00.000,Pantheon Books,100175,2437
Friends  Lovers  Chocolate (Isabel Dalhousie  #2),Alexander McCall Smith,9780375422997,2005-09-20 00:00:00.000,Pantheon Books,100175,2437
The Right Attitude to Rain (Isabel Dalhousie  #3),Alexander McCall Smith,9780375423000,2006-09-19 00:00:00.000,Pantheon Books,100175,2437
Persepolis 2: The Story of a Return (Persepolis  #2),Anjali Singh,9780375714665,2005-08-02 00:00:00.000,Pantheon Books,100392,2437
The Acme Novelty Library,Chris Ware,9780375422959,2005-09-20 00:00:00.000,Pantheon Books,101325,2437
Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,9780375422720,2006-04-18 00:00:00.000,Pantheon,100175,2436
In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,9780375422713,2005-04-19 00:00:00.000,Pantheon,100175,2436
Embroideries,Anjali Singh,9780375714672,2006-04-18 00:00:00.000,Pantheon,100392,2436
Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,9780375700989,2003-08-12 00:00:00.000,Pantheon,100720,2436
Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,9783485009027,2002-02-01 00:00:00.000,Nymphenburger,100175,2371
Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,9783485009607,2003-02-01 00:00:00.000,Nymphenburger,100175,2371
V.,Thomas Pynchon,9782020418775,2001-01-02 00:00:00.000,Contemporary French Fiction,108612,1432
V.,Carlos Martín Ramírez,9782020418775,2001-01-02 00:00:00.000,Contemporary French Fiction,101069,1432
Gita on the Green,Steven Pressfield,9780826413017,2002-05-30 00:00:00.000,Continuum,108307,1433
Gita on the Green,Stephen J. Rosen,9780826413017,2002-05-30 00:00:00.000,Continuum,108205,1433
Tears of the Giraffe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,9780613647908,2002-09-03 00:00:00.000,Turtleback,100175,3004
The Seven Daughters Of Eve,Bryan Sykes,9780552152181,2002-07-01 00:00:00.000,Corgi,100980,1439
Deception Point,Dan Brown,9780552151764,2004-05-01 00:00:00.000,Corgi Books,101574,1440
Citas Celestiales,Alexander McCall Smith,9788489367159,2006-11-01 00:00:00.000,Umbriel,100175,3023
Ángeles y demonios (Robert Langdon  #1),Dan Brown,9788495618771,2005-12-01 00:00:00.000,Umbriel,101574,3023
El código Da Vinci (Robert Langdon  #2),Dan Brown,9788495618603,2003-10-17 00:00:00.000,Umbriel,101574,3023
Shadow Twin,Daniel Abraham,9781596060296,2005-06-01 00:00:00.000,Subterranean Press,101597,2887
The Sideways Guide to Wine and Life,Alexander Payne,9781557046864,2005-05-25 00:00:00.000,Newmarket Press,100178,2345
Sideways: The Shooting Script,Alexander Payne,9781557046550,2004-12-08 00:00:00.000,Newmarket Press,100178,2345
Memoirs of a Geisha: A Portrait of the Film,Arthur Golden,9781557046833,2005-10-20 00:00:00.000,Newmarket Press,100573,2345
Memoirs of a Geisha: A Portrait of the Film,David        James,9781557046833,2005-10-20 00:00:00.000,Newmarket Press,101676,2345
Memoirs of a Geisha: A Portrait of the Film,Peggy Mulloy,9781557046833,2005-10-20 00:00:00.000,Newmarket Press,106786,2345
Memoirs of a Geisha: A Portrait of the Film,Rob Marshall,9781557046833,2005-10-20 00:00:00.000,Newmarket Press,107389,2345
Toast  and Other Stories,Charles Stross,9780809556038,2005-12-13 00:00:00.000,Cosmos Books (OH),101236,1448
New Hope for the Dead (Hoke Mosely #2),Charles Willeford,9781400032495,2004-08-10 00:00:00.000,Vintage Crime,101245,3105
Sideswipe: A Hoke Moseley Novel,Charles Willeford,9781400032488,2005-03-08 00:00:00.000,Vintage Crime,101245,3105
Miami Blues (Hoke Moseley #1),Charles Willeford,9781400032464,2004-08-10 00:00:00.000,Vintage Crime,101245,3105
New Hope for the Dead (Hoke Mosely #2),James Lee Burke,9781400032495,2004-08-10 00:00:00.000,Vintage Crime,103738,3105
Sideswipe: A Hoke Moseley Novel,Lawrence Block,9781400032488,2005-03-08 00:00:00.000,Vintage Crime,105118,3105
Miami Blues (Hoke Moseley #1),Elmore Leonard,9781400032464,2004-08-10 00:00:00.000,Vintage Crime,102439,3105
Huck Finn and Tom Sawyer Among the Indians,Mark Twain,9781555176808,2003-04-22 00:00:00.000,Council Press,105740,1450
Lay Down My Sword And Shield (Hackberry Holland  #1),James Lee Burke,9780752842691,2003-09-04 00:00:00.000,Orion,103738,2402
Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss,9780448435367,2005-01-13 00:00:00.000,Grosset & Dunlap,100185,1801
Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,9780448437699,2005-05-05 00:00:00.000,Grosset & Dunlap,100185,1801
Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,9780448442518,2006-08-03 00:00:00.000,Grosset & Dunlap,100185,1801
Who Was William Shakespeare?,Celeste Davidson Mannis,9780448439044,2006-12-28 00:00:00.000,Grosset & Dunlap,101164,1801
Brevísima historia del tiempo,Stephen Hawking,9788484326373,2005-03-08 00:00:00.000,Critica (Grijalbo Mondadori),108198,1458
Brevísima historia del tiempo,Leonard Mlodinow,9788484326373,2005-03-08 00:00:00.000,Critica (Grijalbo Mondadori),105190,1458
Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,9780824519865,2002-10-01 00:00:00.000,Crossroad,103279,1460
Poetry for Young People: Edward Lear,Edward Lear,9780806930770,2001-10-01 00:00:00.000,Sterling,102283,2879
Poetry for Young People: Edward Lear,Laura Huliska-Beith,9780806930770,2001-10-01 00:00:00.000,Sterling,105077,2879
Poetry for Young People: Edward Lear,Edward Mendelson,9780806930770,2001-10-01 00:00:00.000,Sterling,102286,2879
Treasure Island,Robert Louis Stevenson,9781402713187,2005-03-01 00:00:00.000,Sterling,107512,2879
Little Women (Little Women  #1),Scott McKowen,9781402714580,2004-10-01 00:00:00.000,Sterling,107947,2879
Black Beauty,Scott McKowen,9781402714528,2004-10-01 00:00:00.000,Sterling,107947,2879
The Adventures of Huckleberry Finn,Scott McKowen,9781402726002,2006-10-28 00:00:00.000,Sterling,107947,2879
The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,9781402718618,2004-09-23 00:00:00.000,Sterling,100250,2879
Black Beauty,Anna Sewell,9781402714528,2004-10-01 00:00:00.000,Sterling,100436,2879
The Secret Garden,Arthur Pober,9781402713194,2005-03-01 00:00:00.000,Sterling,100587,2879
Gulliver's Travels,Arthur Pober,9781402726620,2006-03-28 00:00:00.000,Sterling,100587,2879
Treasure Island,Arthur Pober,9781402713187,2005-03-01 00:00:00.000,Sterling,100587,2879
The Adventures of Huckleberry Finn,Arthur Pober,9781402726002,2006-10-28 00:00:00.000,Sterling,100587,2879
Little Women (Little Women  #1),Louisa May Alcott,9781402714580,2004-10-01 00:00:00.000,Sterling,105379,2879
The Adventures of Huckleberry Finn,Mark Twain,9781402726002,2006-10-28 00:00:00.000,Sterling,105740,2879
Treasure Island,Chris Tait,9781402713187,2005-03-01 00:00:00.000,Sterling,101320,2879
Gulliver's Travels,Jonathan Swift,9781402726620,2006-03-28 00:00:00.000,Sterling,104520,2879
The Count of Monte Cristo,Alexandre Dumas,9780743487559,2004-05-01 00:00:00.000,Simon  Schuster,100189,2806
Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,9780743203043,2001-08-07 00:00:00.000,Simon  Schuster,107452,2806
The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,9780743262132,2004-06-01 00:00:00.000,Simon  Schuster,101823,2806
Othello,Barbara A. Mowat,9780743482820,2004-08-01 00:00:00.000,Simon  Schuster,100638,2806
Macbeth,Barbara A. Mowat,9780743482790,2004-08-01 00:00:00.000,Simon  Schuster,100638,2806
Oedipus the King,Bernard Knox,9781416500339,2005-07-01 00:00:00.000,Simon  Schuster,100748,2806
Macbeth,William Shakespeare,9780743477109,2013-07-01 00:00:00.000,Simon  Schuster,109109,2806
King Lear,William Shakespeare,9780743482769,2004-01-01 00:00:00.000,Simon  Schuster,109109,2806
Othello,William Shakespeare,9780743477550,2004-01-01 00:00:00.000,Simon  Schuster,109109,2806
Othello,William Shakespeare,9780743482820,2004-08-01 00:00:00.000,Simon  Schuster,109109,2806
Macbeth,William Shakespeare,9780743482790,2004-08-01 00:00:00.000,Simon  Schuster,109109,2806
