Country,Country (group),dummy,dummy (copy),MEASURE,PC_GDP,PC_GDP label,PC_GDP_act,PC_HEALTHXP,SUBJECT,TIME,USD_CAP,USD_CAP label,USD_CAP_act,VALUE_SELECT_$,VALUE_SELECT_%,max_year,Value,VALUE_SELECT
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,TOT,1/1/2019,6646.713,USD per Capita,USD_CAP,$, ,2019,6646.713,"6,646.7"
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,TOT,1/1/2019,3378.627,USD per Capita,USD_CAP,$, ,2019,3378.627,"3,378.6"
Slovenia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,TOT,1/1/2019,3224.02,USD per Capita,USD_CAP,$, ,2019,3224.02,"3,224.0"
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,TOT,1/1/2019,5782.292,USD per Capita,USD_CAP,$, ,2019,5782.292,"5,782.3"
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,67.839,USD per Capita,USD_CAP,$, ,1970,67.839,67.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,81.03,USD per Capita,USD_CAP,$, ,1970,81.03,81.0
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,72.124,USD per Capita,USD_CAP,$, ,1970,72.124,72.1
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,29.862,USD per Capita,USD_CAP,$, ,1970,29.862,29.9
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,43.611,USD per Capita,USD_CAP,$, ,1970,43.611,43.6
France,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,48.269,USD per Capita,USD_CAP,$, ,1970,48.269,48.3
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,16.918,USD per Capita,USD_CAP,$, ,1970,16.918,16.9
Greece,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,35.965,USD per Capita,USD_CAP,$, ,1970,35.965,36.0
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,21.216,USD per Capita,USD_CAP,$, ,1970,21.216,21.2
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,25.605,USD per Capita,USD_CAP,$, ,1970,25.605,25.6
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,17.401,USD per Capita,USD_CAP,$, ,1970,17.401,17.4
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,14.208,USD per Capita,USD_CAP,$, ,1970,14.208,14.2
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,42.173,USD per Capita,USD_CAP,$, ,1970,42.173,42.2
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,19.392,USD per Capita,USD_CAP,$, ,1970,19.392,19.4
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,44.152,USD per Capita,USD_CAP,$, ,1970,44.152,44.2
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1970,205.343,USD per Capita,USD_CAP,$, ,1970,205.343,205.3
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,82.167,USD per Capita,USD_CAP,$, ,1971,82.167,82.2
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,73.277,USD per Capita,USD_CAP,$, ,1971,73.277,73.3
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,83.063,USD per Capita,USD_CAP,$, ,1971,83.063,83.1
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,79.457,USD per Capita,USD_CAP,$, ,1971,79.457,79.5
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,37.226,USD per Capita,USD_CAP,$, ,1971,37.226,37.2
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,50.121,USD per Capita,USD_CAP,$, ,1971,50.121,50.1
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,18.323,USD per Capita,USD_CAP,$, ,1971,18.323,18.3
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,40.81,USD per Capita,USD_CAP,$, ,1971,40.81,40.8
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,29.764,USD per Capita,USD_CAP,$, ,1971,29.764,29.8
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,15.895,USD per Capita,USD_CAP,$, ,1971,15.895,15.9
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,19.908,USD per Capita,USD_CAP,$, ,1971,19.908,19.9
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,56.903,USD per Capita,USD_CAP,$, ,1971,56.903,56.9
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,22.506,USD per Capita,USD_CAP,$, ,1971,22.506,22.5
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,45.8,USD per Capita,USD_CAP,$, ,1971,45.8,45.8
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1971,221.539,USD per Capita,USD_CAP,$, ,1971,221.539,221.5
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,88.724,USD per Capita,USD_CAP,$, ,1972,88.724,88.7
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,81.42,USD per Capita,USD_CAP,$, ,1972,81.42,81.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,87.364,USD per Capita,USD_CAP,$, ,1972,87.364,87.4
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,86.218,USD per Capita,USD_CAP,$, ,1972,86.218,86.2
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,39.524,USD per Capita,USD_CAP,$, ,1972,39.524,39.5
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,59,USD per Capita,USD_CAP,$, ,1972,59,59.0
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,19.161,USD per Capita,USD_CAP,$, ,1972,19.161,19.2
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,41.316,USD per Capita,USD_CAP,$, ,1972,41.316,41.3
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,33.574,USD per Capita,USD_CAP,$, ,1972,33.574,33.6
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,16.455,USD per Capita,USD_CAP,$, ,1972,16.455,16.5
Netherlands,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,96.979,USD per Capita,USD_CAP,$, ,1972,96.979,97.0
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,10.745,USD per Capita,USD_CAP,$, ,1972,10.745,10.7
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,57.127,USD per Capita,USD_CAP,$, ,1972,57.127,57.1
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,32.296,USD per Capita,USD_CAP,$, ,1972,32.296,32.3
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,49.343,USD per Capita,USD_CAP,$, ,1972,49.343,49.3
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1972,245.269,USD per Capita,USD_CAP,$, ,1972,245.269,245.3
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,98.437,USD per Capita,USD_CAP,$, ,1973,98.437,98.4
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,92.352,USD per Capita,USD_CAP,$, ,1973,92.352,92.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,94.219,USD per Capita,USD_CAP,$, ,1973,94.219,94.2
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,92.668,USD per Capita,USD_CAP,$, ,1973,92.668,92.7
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,31.593,USD per Capita,USD_CAP,$, ,1973,31.593,31.6
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,60.702,USD per Capita,USD_CAP,$, ,1973,60.702,60.7
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,21.934,USD per Capita,USD_CAP,$, ,1973,21.934,21.9
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,40.22,USD per Capita,USD_CAP,$, ,1973,40.22,40.2
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,37.959,USD per Capita,USD_CAP,$, ,1973,37.959,38.0
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,16.907,USD per Capita,USD_CAP,$, ,1973,16.907,16.9
Netherlands,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,105.39,USD per Capita,USD_CAP,$, ,1973,105.39,105.4
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,14.262,USD per Capita,USD_CAP,$, ,1973,14.262,14.3
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,76.79,USD per Capita,USD_CAP,$, ,1973,76.79,76.8
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,40.061,USD per Capita,USD_CAP,$, ,1973,40.061,40.1
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,54.698,USD per Capita,USD_CAP,$, ,1973,54.698,54.7
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1973,268.578,USD per Capita,USD_CAP,$, ,1973,268.578,268.6
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,119.284,USD per Capita,USD_CAP,$, ,1974,119.284,119.3
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,103.792,USD per Capita,USD_CAP,$, ,1974,103.792,103.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,102.435,USD per Capita,USD_CAP,$, ,1974,102.435,102.4
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,103.369,USD per Capita,USD_CAP,$, ,1974,103.369,103.4
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,45.883,USD per Capita,USD_CAP,$, ,1974,45.883,45.9
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,66.572,USD per Capita,USD_CAP,$, ,1974,66.572,66.6
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,21.347,USD per Capita,USD_CAP,$, ,1974,21.347,21.3
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,43.462,USD per Capita,USD_CAP,$, ,1974,43.462,43.5
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,42.884,USD per Capita,USD_CAP,$, ,1974,42.884,42.9
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,16.82,USD per Capita,USD_CAP,$, ,1974,16.82,16.8
Netherlands,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,118.241,USD per Capita,USD_CAP,$, ,1974,118.241,118.2
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,15.693,USD per Capita,USD_CAP,$, ,1974,15.693,15.7
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,92.092,USD per Capita,USD_CAP,$, ,1974,92.092,92.1
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,42.789,USD per Capita,USD_CAP,$, ,1974,42.789,42.8
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,45.874,USD per Capita,USD_CAP,$, ,1974,45.874,45.9
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1974,295.066,USD per Capita,USD_CAP,$, ,1974,295.066,295.1
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,100.961,USD per Capita,USD_CAP,$, ,1975,100.961,101.0
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,124.377,USD per Capita,USD_CAP,$, ,1975,124.377,124.4
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,116.683,USD per Capita,USD_CAP,$, ,1975,116.683,116.7
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,42.913,USD per Capita,USD_CAP,$, ,1975,42.913,42.9
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,65.864,USD per Capita,USD_CAP,$, ,1975,65.864,65.9
France,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,81.784,USD per Capita,USD_CAP,$, ,1975,81.784,81.8
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,20.429,USD per Capita,USD_CAP,$, ,1975,20.429,20.4
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,46.887,USD per Capita,USD_CAP,$, ,1975,46.887,46.9
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,46.819,USD per Capita,USD_CAP,$, ,1975,46.819,46.8
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,28.38,USD per Capita,USD_CAP,$, ,1975,28.38,28.4
Netherlands,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,127.03,USD per Capita,USD_CAP,$, ,1975,127.03,127.0
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,13.792,USD per Capita,USD_CAP,$, ,1975,13.792,13.8
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,106.202,USD per Capita,USD_CAP,$, ,1975,106.202,106.2
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,63.564,USD per Capita,USD_CAP,$, ,1975,63.564,63.6
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,53.196,USD per Capita,USD_CAP,$, ,1975,53.196,53.2
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1975,327.638,USD per Capita,USD_CAP,$, ,1975,327.638,327.6
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,136.793,USD per Capita,USD_CAP,$, ,1976,136.793,136.8
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,140.327,USD per Capita,USD_CAP,$, ,1976,140.327,140.3
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,122.743,USD per Capita,USD_CAP,$, ,1976,122.743,122.7
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,129.759,USD per Capita,USD_CAP,$, ,1976,129.759,129.8
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,59.419,USD per Capita,USD_CAP,$, ,1976,59.419,59.4
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,74.373,USD per Capita,USD_CAP,$, ,1976,74.373,74.4
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,22.846,USD per Capita,USD_CAP,$, ,1976,22.846,22.8
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,48.825,USD per Capita,USD_CAP,$, ,1976,48.825,48.8
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,52.487,USD per Capita,USD_CAP,$, ,1976,52.487,52.5
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,34.636,USD per Capita,USD_CAP,$, ,1976,34.636,34.6
Netherlands,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,137.741,USD per Capita,USD_CAP,$, ,1976,137.741,137.7
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,10.839,USD per Capita,USD_CAP,$, ,1976,10.839,10.8
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,101.836,USD per Capita,USD_CAP,$, ,1976,101.836,101.8
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,55.52,USD per Capita,USD_CAP,$, ,1976,55.52,55.5
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,59.33,USD per Capita,USD_CAP,$, ,1976,59.33,59.3
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1976,376.866,USD per Capita,USD_CAP,$, ,1976,376.866,376.9
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,176.575,USD per Capita,USD_CAP,$, ,1977,176.575,176.6
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,153.609,USD per Capita,USD_CAP,$, ,1977,153.609,153.6
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,133.505,USD per Capita,USD_CAP,$, ,1977,133.505,133.5
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,143.314,USD per Capita,USD_CAP,$, ,1977,143.314,143.3
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,61.901,USD per Capita,USD_CAP,$, ,1977,61.901,61.9
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,79.261,USD per Capita,USD_CAP,$, ,1977,79.261,79.3
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,25.169,USD per Capita,USD_CAP,$, ,1977,25.169,25.2
Ireland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,54.562,USD per Capita,USD_CAP,$, ,1977,54.562,54.6
Italy,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,55.524,USD per Capita,USD_CAP,$, ,1977,55.524,55.5
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,36.68,USD per Capita,USD_CAP,$, ,1977,36.68,36.7
Netherlands,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,148.897,USD per Capita,USD_CAP,$, ,1977,148.897,148.9
Norway,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,8.014,USD per Capita,USD_CAP,$, ,1977,8.014,8.0
New Zealand,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,103.104,USD per Capita,USD_CAP,$, ,1977,103.104,103.1
Portugal,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,49.693,USD per Capita,USD_CAP,$, ,1977,49.693,49.7
Sweden,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,60.456,USD per Capita,USD_CAP,$, ,1977,60.456,60.5
United States of America,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1977,431.916,USD per Capita,USD_CAP,$, ,1977,431.916,431.9
Australia,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,183.308,USD per Capita,USD_CAP,$, ,1978,183.308,183.3
Austria,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,174.422,USD per Capita,USD_CAP,$, ,1978,174.422,174.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,146.062,USD per Capita,USD_CAP,$, ,1978,146.062,146.1
Germany,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,161.598,USD per Capita,USD_CAP,$, ,1978,161.598,161.6
Spain,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,58.409,USD per Capita,USD_CAP,$, ,1978,58.409,58.4
Finland,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,89.124,USD per Capita,USD_CAP,$, ,1978,89.124,89.1
United Kingdom,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,VOLUNTARY,1/1/1978,27.169,USD per Capita,USD_CAP,$, ,1978,27.169,27.2
